;UT;centerDistanceXf0;avgXSpeedf0;avgYSpeedf0;avgPressuref0;xMedianSpeedOfLast5Pointsf0;yMedianSpeedOfLast5Pointsf0;durationf0;avgAccelerationf0;avgRotationf0;avgMagneticFieldf0;centerDistanceXf1;avgXSpeedf1;avgYSpeedf1;avgPressuref1;xMedianSpeedOfLast5Pointsf1;yMedianSpeedOfLast5Pointsf1;durationf1;avgAccelerationf1;avgRotationf1;avgMagneticFieldf1
0;UT3;334.1453248483792;-0.03278027444995264;0.03978253108114736;0.18035131988541667;-0.146707314767;0.08969674799999999;789000;7.840052621888592;0.03147824625277412;32.79698385467005;455.8356056518428;-0.03347869378199463;0.04066069483945162;0.1826032670106383;-0.146707314767;0.08969674799999999;761000;7.834948025118227;0.030062055773150277;32.789570771195024
1;UT3;464.83319070749553;-0.023268761532624405;0.032384647110822964;0.14638656415714285;-0.013750562600000002;0.0077846318;979000;7.837510042508114;0.027961282205880626;32.84556446239626;317.9830386460064;-0.023721023233895126;0.0330246832579122;0.14787741305825244;-0.013750562600000002;0.0077846318;931000;7.83458570499155;0.027329144398931877;32.844068062673
2;UT3;496.62005352064506;-0.020098037903231097;0.017398914206789632;0.1376054409329609;0.0374441316498;-0.026289133400000005;258000;7.835233464000582;0.025761988699297002;32.982048038410625;374.79872824364827;-0.020557702389924073;0.017802524909839256;0.138935582;0.0670165743568;-0.0411001206;212000;7.832802965958143;0.024489032445264017;32.9795117460599
3;UT3;541.4770037761626;-0.02351332008287114;0.017537138547341357;0.14017591416460906;0.010686413830000002;-0.0492575485388;70000;7.83742402426265;0.02461557867316698;32.99347675930396;426.3645204314984;-0.024007499380700008;0.017909337629658018;0.14150602266806722;0.010686413830000002;-0.0492575485388;43000;7.8352109482801495;0.02348480039662378;32.99115335336409
4;UT3;693.798927624378;1.3507203399999995e-05;4.9652401399999995e-05;0.151633995;1.3507203399999995e-05;4.9652401399999995e-05;57000;7.874134177987139;0.1128814143807771;50.25008874396472;382.10486409748614;-0.0005659479943053076;0.044222571835999994;0.17708979261403512;2.7165553999999983e-06;0.0430592510326;923000;7.655159471707916;0.12453977894077706;50.30567146962666
5;UT3;371.4108471221863;0.006850263046097023;0.03209220857805224;0.14611475277037034;-0.0093266564614;0.014587054799999999;114000;7.668406206228688;0.0685689852565592;50.44994800020708;572.770627824577;0.003572925409278243;0.038900889711192474;0.16117648069166668;-0.0199208648074;0.0329787408;54000;7.6635731799675675;0.09235926931106175;50.38713740142221
6;UT3;457.5465778134407;0.013735515745334523;0.008993996330654765;0.1588467912332016;6.05567e-06;0.006538361134999999;41000;7.648645426861177;0.06171036444717224;50.42919834134321;508.4744123124584;0.009679364105868376;0.02069345068646154;0.16655526932954545;1.708869406e-05;0.0065376148694000005;939000;7.6546164384528055;0.07791002918306492;50.38946601598755
7;UT3;566.1932575439239;0.003224568264638652;0.020435082042318916;0.15600656527762802;0.0671674136874;-0.08379771117200001;34000;7.650123030099316;0.05765293737075286;50.404996200535116;460.8944869743069;0.002407669704161617;0.026775894395055434;0.1623779837021277;0.0671674136874;-0.08379771117200001;25000;7.655365608766498;0.07025321463801455;50.37873478764414
8;UT3;342.9355214979196;-0.01078843767808824;0.03125016713135294;0.1853442211678832;-0.01263773735;0.00302984807;158000;7.68769458394554;0.07947703468697677;45.30854595882962;454.3347434113529;-0.011031650579293237;0.03195537333993984;0.18738660712686567;-0.0126245140958;0.0030474052254;102000;7.691411304338828;0.07751641486137036;45.3147094741791
9;UT3;320.2331296102927;0.003272456801327451;0.02422481303688039;0.17827819674609374;0.024346662299000003;0.00544813839;996000;7.682903922380477;0.07351330399154277;45.34707214083299;501.1673323178153;0.0028625752671184728;0.024790146798202805;0.180580402792;-2.05320534e-05;0.0039965496964000004;962000;7.684423293604634;0.07174827903226551;45.35022904973321
10;UT3;365.48180457470505;0.006081278302262669;0.026664148079805175;0.1771845798369565;0.012892005920799999;0.016658205022;936000;7.6812965207578054;0.07218697877608865;45.388814552463394;461.0736553667185;0.005743846501683564;0.027059973564447077;0.1792592697611111;0.0032841841467999996;0.003380902798;904000;7.6853803690307885;0.06998000707626092;45.390636011780245
11;UT3;536.1305651504116;0.008249861720524125;0.021765087830629377;0.17532077970097085;0.1937209754;-0.035190918676;230000;7.679297752092695;0.06826971390537834;45.40211595067314;404.8915490760705;0.00806067461687802;0.022011966949092077;0.17671860328063244;0.1937209754;-0.035190918676;206000;7.6839431257527115;0.066472009641501;45.40612960542002
12;UT3;480.40146706346565;0.05982981140704652;0.06402488217539534;0.18533937732307695;0.071256566711;0.01449336288;88000;7.6960834287152755;0.0840006099111405;28.020033075706912;430.123330915634;0.060772524733929134;0.0650331480364252;0.18710172659375002;0.0712603526184;0.014478219249999999;57000;7.701171917229803;0.08078208286017373;28.0250591084252
